pageno	times	org1	pdept	bgtyy	org	item	srcid	obj	seq	acod	sdate	edate	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	note	icd	udept	acd	kort	sysdat	usno
3-7-20	0	03114		101	03114	1	040203		004	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	張	40500		0		0		0	40500	20	810000	810000	810000	印鑑證明工本費收入。					0010/15	
3-8-20	0	03115		101	03115	1	040202		001	依據臺北市市有公用房地提供使用辦法規定辦理。	1010101	1011231	月	12		0		0		0	12	3500	42000	42000	42000	設置便民刻章服務，場地出借使用費收入。					0010/15	
3-8-22	0	03115		101	03115	1	040203		005	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	張	27500		0		0		0	27500	20	550000	550000	550000	印鑑證明工本費收入。					1000315	
3-8-24	0	03115		101	03115	1	040207		001	戶政事務所代收自然人憑證IC卡行政管理費使用要點。	1010101	1011231	張	5000		0		0		0	5000	27	135000	135000	135000	自然人憑證IC卡行政管理費收入(收支併列)。					1000315	
3-9-20	0	03116		101	03116	1	040203		003	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	張	21500		0		0		0	21500	20	430000	430000	430000	印鑑證明工本費收入。					1000321	
3-12-14	0	03123		101	03123	1	040102		007	依據戶籍法第69條規定辦理。	1010101	1011231	張	460		0		0		0	460	100	46000	46000	46000	中、英文結(離)婚證明書工本費收入。					0010/17	
3-12-22	0	03123		101	03123	1	040203		006	依據戶籍法第69條規定辦理。	1010101	1011231	張	5400		0		0		0	5400	10	54000	54000	54000	戶籍檔案原始資料影本工本費收入。					0010/17	
3-13-12	0	03124		101	03124	1	030101		001	依據戶籍法第76、77、78、79、80條規定辦理。	1010101	1011231	年	1		0		0		0	1	150000	150000	150000	150000	逾期申報及不實申請各項戶籍登記罰鍰收入。					1000317	
3-13-20	0	03124		101	03124	1	040203		001	依據戶籍法第69條規定辦理。	1010101	1011231	張	248415		0		0		0	248415	15	3726225	3726225	3726225	中文戶籍謄本工本費收入。					1000331	
3-13-14	0	03124		101	03124	1	040102		001	依據戶籍法第69條規定辦理。	1010101	1011231	件	25400		0		0		0	25400	50	1270000	1270000	1270000	國民身分證初、換核發工本費收入。					0010/17	
3-13-14	0	03124		101	03124	1	040102		002	依據戶籍法第69條規定辦理。	1010101	1011231	件	5300		0		0		0	5300	200	1000000	1060000	1060000	國民身分證補發工本費收入。					1000706	
3-13-14	0	03124		101	03124	1	040102		003	依據戶籍法第69條規定辦理。	1010101	1011231	張	10000		0		0		0	10000	30	300000	300000	300000	戶口名簿工本費收入。					0010/17	
3-13-14	0	03124		101	03124	1	040102		004	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1010101	1011231	面	1000		0		0		0	1000	64	64000	64000	64000	門牌工本費收入。					0010/17	
3-13-14	0	03124		101	03124	1	040102		005	依據臺北市門牌編釘及門牌證明書收費標準辦理。	1010101	1011231	張	700		0		0		0	700	20	14000	14000	14000	門牌證明工本費收入。					0010/17	
3-13-16	0	03124		101	03124	1	040103		001	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	件	7240		0		0		0	7240	20	144800	144800	144800	印鑑登記、變更及註銷工本費收入。					0010/17	
3-13-20	0	03124		101	03124	1	040203		002	依據臺北市印鑑登記及印鑑證明收費標準辦理。	1010101	1011231	張	35000		0		0		0	35000	20	700000	700000	700000	印鑑證明工本費收入。					0010/17	
3-13-20	0	03124		101	03124	1	040203		003	依據戶籍法第69條規定辦理。	1010101	1011231	張	100		0		0		0	100	7	700	700	700	列印戶籍名冊資料工本費收入。					0010/17	
3-13-20	0	03124		101	03124	1	040203		004	依據戶籍法第69條規定辦理。	1010101	1011231	張	50		0		0		0	50	10	500	500	500	戶口統計資料工本費收入。					0010/17	
3-13-20	0	03124		101	03124	1	040203		005	依據戶籍法第69條規定辦理。	1010101	1011231	張	550		0		0		0	550	100	55000	55000	55000	英文戶籍謄本工本費收入。					1000331	
3-13-18	0	03124		101	03124	1	040104		001	依據歸化取得我國國籍者基本語言能力及國民權利義務基本常識認定標準辦理。	1010101	1011231	人次	4		0		0		0	4	500	2000	2000	2000	國籍歸化測試工本費收入。					0010/17	
3-13-14	0	03124		101	03124	1	040102		006	依據歸化取得我國國籍者基本語言能力及國民權利義務基本常識認定標準辦理。	1010101	1011231	張	3		0		0		0	3	50	150	150	150	國籍歸化測試補(換)發成績單工本費收入。					0010/17	
5-3-38	0	05113		101	05113	1	100202		004	依97.03.07北市教社字第09731924900號函辦理。	1010101	1011231	年	1		0		0		0	1	780000	780000	780000	780000	自動販賣機回饋金及行政管理費收入。¶65,000元x12月=780,000元。					0010/25	
2-2-17	0	02102		101	02102	1	040202		004	依據臺北市市有公用房地提供使用行政契約書辦理	1010101	1011231	月	12		0		0		0	12	5700	68400	68400	68400	台北富邦銀行於本大樓設置提款機1台，每月使用費5,700元。					0010/16	
2-14-22	0	02121		101	02121	1	100202		001	依據政府採購法施行細則第28條之1辦理	1010101	1011231	次	4	件	5		0		0	4x5	200	4000	4000	4000	辦理採購招標圖說費收入。					1000309	
5-3-38	0	05113		101	05113	1	100202		005	依政府法令及臺北市政府各項規定辦理。	1010101	1011231	年	1		0		0		0	1	10000	10000	10000	10000	暑期親子營活動回饋金收入。¶2,500元x4期=10,000元。					0010/25	
5-3-34	0	05113		101	05113	1	060103		002	依臺北市議會第10屆第8次定期大會審議意見辦理。	1010101	1011231	年	1		0		0		0	1	9817200	9817200	9817200	9817200	園外服務中心各區委外經營場地使用租金收入:¶「A棟1樓-1區」每月使用費:110,000元、「A棟1樓-2區」每月使用費:24,000元、「A棟2樓」每月使用費:100,000元、「B棟1.2樓」每月使用費:400,400元、「C棟1樓」每月使用費:25,800元、「E棟1樓」每月使用費:157,900元，合計每月使用費818,100元，12月共計9,817,200元。					1000325	BGT
5-5-26	0	05115		101	05115	1	100202		001	依據本府相關規定辦理。	1010101	1011231	人	2380		0		0		0	2380	400	952000	952000	952000	民俗技藝研習報名費收入〈收支併列〉。					1000822	
5-5-18	0	05115		101	05115	1	040202		001	依據臺北市市有土地出租租金計收基準規定辦理。	1010101	1011231	次	40		0		0		0	40	5000	200000	200000	200000	場地使用租借收入。					1000822	
5-5-26	0	05115		101	05115	1	100202		002	依據本府相關規定辦理。	1010101	1011231	人	1610		0		0		0	1610	500	805000	805000	805000	科學研習報名費收入〈收支併列〉。					1000822	
5-5-24	0	05115		101	05115	1	060201		001	依事務管理手冊國有公用財產管理規定及市府90.05.30府財四字9005074200號函北市市有財產報廢處理規定辦理。	1010101	1011231	年	1		0		0		0	1	3000	3000	3000	3000	報廢財產廢棄物品等變賣收入。					1000822	
5-5-18	0	05115		101	05115	1	040202		002	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	196000		0		0		0	196000	30	5880000	5880000	5880000	入園門票全票。					1000822	
5-5-18	0	05115		101	05115	1	040202		003	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	120000		0		0		0	120000	15	1800000	1800000	1800000	入園門票優待票。					1000822	
5-5-18	0	05115		101	05115	1	040202		004	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	人次	15000		0		0		0	15000	21	315000	315000	315000	入園團體全票。					1000822	
5-5-18	0	05115		101	05115	1	040202		005	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	人次	24000		0		0		0	24000	11	264000	264000	264000	入園團體優待票。					1000822	
5-5-18	0	05115		101	05115	1	040202		006	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	1625000		0		0		0	1625000	20	32500000	32500000	32500000	遊樂券。					1000822	
5-5-18	0	05115		101	05115	1	040202		007	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	9000		0		0		0	9000	100	900000	900000	900000	劇場電影全票。					1000822	
5-5-19	0	05115		101	05115	1	040202		008	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	12000		0		0		0	12000	50	600000	600000	600000	劇場電影優待票。					1000822	
5-5-19	0	05115		101	05115	1	040202		009	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	人次	3000		0		0		0	3000	70	210000	210000	210000	劇場電影團體全票。					1000822	
5-5-19	0	05115		101	05115	1	040202		010	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	人次	25000		0		0		0	25000	35	875000	875000	875000	劇場電影團體優待票。					1000822	
5-5-19	0	05115		101	05115	1	040202		011	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	4000		0		0		0	4000	80	320000	320000	320000	劇場電影折扣全票。					1000822	
5-5-19	0	05115		101	05115	1	040202		012	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	6000		0		0		0	6000	40	240000	240000	240000	劇場電影折扣優待票。					1000822	
5-5-19	0	05115		101	05115	1	040202		013	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	10000		0		0		0	10000	50	500000	500000	500000	兒童科學館入場券全票。					1000822	
5-5-19	0	05115		101	05115	1	040202		014	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	張	15000		0		0		0	15000	30	450000	450000	450000	兒童科學館入場券優待票。					1000822	
5-5-20	0	05115		101	05115	1	040202		015	依91.01.22府教六字第09104439300號函修正臺北市立兒童育樂中心購票規定辦理。	1010101	1011231	人次	3000		0		0		0	3000	35	105000	105000	105000	兒童科學館入場券團體全票。					1000822	
6-1-42	0	06101		101	06101	1	040101		003	同上	1010101	1011231	件	75		0		0		0	75	1000	75000	75000	75000	自來水管承裝商變更營業許可審查費收入。					0010/21	
6-1-46	0	06101		101	06101	1	040103		010	同上	1010101	1011231	件	606		0		0		0	606	300	181800	181800	181800	電氣技術人員變更登記。					0010/21	
6-1-46	0	06101		101	06101	1	040103		012	同上	1010101	1011231	件	34		0		0		0	34	1500	51000	51000	51000	用電設備檢驗維護業變更登記。					1000303	
6-1-64	0	06101		101	06101	1	080102		003	經濟部能源局100.8.3能油字第10002012430號函	1010101	1011231	式	1		0		0		0	1	2398000	1642000	2398000	2398000	經濟部能源局補助辦理石油設施設置管理、取締違法經營石油及液化石油氣供應業查核業務。					1000810	
15-7-17	0	15107		101	15107	1	040202		020	規費法。	1010101	1011231	張	880		0		0		0	880	500	440000	440000	440000	演出售票收入。					0010/22	
15-7-17	0	15107		101	15107	1	040202		022	規費法。	1010101	1011231	張	6300		0		0		0	6300	200	1260000	1260000	1260000	演出售票收入。					0010/22	
15-7-17	0	15107		101	15107	1	040202		025	依照本館場地使用管理辦法辦理。	1010101	1011231	場	60		0		0		0	60	10000	600000	600000	600000	親子劇場下午場演出場地使用費。					0010/22	
11-1-2-10	0	11121		101	11101	1	030201		001	依據社會秩序維護法第22、23條規定辦理。	1010101	1011231	年	1		0		0		0	1	260000	260000	260000	260000	沒入妨害善良風俗所得及掃蕩賭場沒入賭博財物等收入。					1000321	
15-7-20	0	15107		101	15107	1	060103		001	依照臺北市市有財產管理自治條例辦理。	1010101	1011231	月	12		0		0		0	12	33129	397548	397548	397548	藝文沙龍租金收入。					0010/22	
15-7-18	0	15107		101	15107	1	040202		028	規費法。	1010101	1011231	張	40000		0		0		0	40000	150	6000000	6000000	6000000	延平分館演出售票收入。					0010/22	
19-1-22	0	19101		101	19101	1	030101		007	臺北市消費者保護自治條例第38條及本府處理違反消費者保護法及臺北市消費者保護自治條例事件統一裁罰基準	1010101	1011231	件	1		0		0		0	1	20000	20000	20000	20000	企業經營者罰鍰收入。					1000330	
19-4-22	0	19112		101	19112	1	040203		004	土地法第79條之2	1010101	1011231	張	1000		0		0		0	1000	10	10000	10000	10000	登記申請書及其附件影印工本費收入。					0010/21	
19-5-14	0	19113		101	19113	1	040101		003	地籍測量實施規則第209條	1010101	1011231	筆	10		0		0		0	10	400	4000	4000	4000	地目變更勘測費收入。					0010/22	
19-5-18	0	19113		101	19113	1	040103		002	土地法第76條	1010101	1011231	年	1		0		0		0	1	381000000	381000000	381000000	381000000	土地建物權利變更登記費收入，按申報地價或權利價值千分之一計徵。					1000322	
19-5-26	0	19113		101	19113	1	060201		001	臺北市市有財產管理自治條例	1010101	1011231	年	1		0		0		0	1	3000	3000	3000	3000	廢舊物品報廢變賣收入。					1000322	
19-5-22	0	19113		101	19113	1	040203		001	土地法第79條之2	1010101	1011231	筆	35100		0		0		0	35100	20	702000	702000	702000	電腦處理地籍資料閱覽費收入。					1000322	
19-5-22	0	19113		101	19113	1	040203		002	土地法第79條之2	1010101	1011231	幅	90		0		0		0	90	10	900	900	900	地籍藍曬圖閱覽費收入。					0010/22	
19-5-22	0	19113		101	19113	1	040203		003	行政程序法第46條、臺北市政府及所屬機關學校提供政府資訊收費標準	1010101	1011231	年	1		0		0		0	1	500	500	500	500	民眾申請閱卷之閱覽費收入。					0010/22	
19-5-22	0	19113		101	19113	1	040203		004	土地法第79條之2	1010101	1011231	張	15000		0		0		0	15000	5	75000	75000	75000	地籍登記謄本費收入（人工影印）。					0010/22	
19-5-22	0	19113		101	19113	1	040203		005	土地法第79條之2	1010101	1011231	張	671000		0		0		0	671000	20	13420000	13420000	13420000	地籍資料謄本費收入(電腦列印)。					1000322	
19-5-22	0	19113		101	19113	1	040203		006	土地法第79條之2	1010101	1011231	張	7600		0		0		0	7600	10	76000	76000	76000	登記申請書及其附件影印工本費收入。					0010/22	
19-5-16	0	19113		101	19113	1	040102		001	土地法第67條及第79條之2	1010101	1011231	張	108750		0		0		0	108750	80	8700000	8700000	8700000	土地建物登記書狀及工本費收入。					1000322	
19-5-24	0	19113		101	19113	1	040206		001	界標管理辦法第6條、臺北市土地界標申購辦法	1010101	1011231	支	500		0		0		0	500	45	22500	22500	22500	販售塑膠土地界標收入。					0010/22	
5-4-21	0	05114		101	05114	1	040202		008	依97.04.25府授教社字第09733972300號函辦理。	1010101	1011231	月	12		0		0		0	12	17500	210000	210000	210000	1樓賣店場地使用費收入。					1000822	
